Team.Name,College,City,State,Category1,Category2,Category3,Known.Repeat,Trophic.Group
Vikings,Western Washington University ,Bellingham,WA,People,European,,,
Vikings,Dana College,Blair,NE,People,European,,,
Vikings,Missouri Valley,Marshall,MO,People,European,,,
Vikings,North Park,Chicago,IL,People,European,,,
Vikings,Salem State,Salem,MA,People,European,,,
Foresters,Huntington ,Huntington,IN,People,Forestry,,,
Foresters,Lake Forest ,Lake Forest,IL,People,Forestry,,,
Loggers,Puget Sound ,Tacoma,WA,People,Forestry,,,
Lumberjacks,Cal State Humboldt,Arcata,CA,People,Forestry,,,
Lumberjacks,Dakota College at Bottineau ,Bottineau,ND,People,Forestry,,,
Lumberjacks,Northern Arizona ,Flagstaff,AZ,People,Forestry,,,
LumberJacks,Northland College ,Ashland,WI,People,Forestry,,,
Lumberjacks,Stephen F. Austin ,Nacogdoches,TX,People,Forestry,,,
49ers,Cal State Long Beach,Long Beach,CA,People,Frontier,,,
49ers,North Carolina - Charlotte,Charlotte,NC,People,Frontier,,,
49ers,Yuba,Marysville,CA,People,Frontier,,,
Claim Jumpers,Columbia College ,Columbia,CA,People,Frontier,,,
Explorers,La Salle ,Philadelphia,PA,People,Frontier,,,
Mountaineers,Appalachian State ,Boone,NC,People,Frontier,,,
Mountaineers,Berea ,Berea,KY,People,Frontier,,,
Mountaineers,Eastern Oklahoma State ,Wilburton,OK,People,Frontier,,,
Mountaineers,Eastern Oregon ,La Grande,OR,People,Frontier,,,
Mountaineers,Mount St. Mary's ,Emmitsburg,MD,People,Frontier,,,
Mountaineers,Southern Vermont ,Bennington,VT,People,Frontier,,,
Mountaineers,West Virginia ,Morgantown,WV,People,Frontier,,,
Mountaineers,Western State Colorado ,Gunnison,CO,People,Frontier,,,
Mountaineers,Mansfield University ,Mansfield,PA,People,Frontier,,,
Pioneers,Alfred State College ,Alfred,NY,People,Frontier,,,
Pioneers,Cal State East Bay ,Hayward,CA,People,Frontier,,,
Pioneers,Carroll ,Waukesha,WI,People,Frontier,,,
Pioneers,Crowley's Ridge ,Paragould,AR,People,Frontier,,,
Pioneers,Denver ,Denver,CO,People,Frontier,,,
Pioneers,Glenville State ,Glenville,WV,People,Frontier,,,
Pioneers,Grinnell ,Grinnell,IA,People,Frontier,,,
Pioneers,Indian River ,Fort Pierce,FL,People,Frontier,,,
Pioneers,Lewis & Clark ,Portland,OR,People,Frontier,,,
Pioneers,LIU Post ,Brookville,NY,People,Frontier,,,
Pioneers,Malone ,Canton,OH,People,Frontier,,,
Pioneers,Marietta College ,Marietta,OH,People,Frontier,,,
Pioneers,MidAmerica Nazarene ,Olathe,KS,People,Frontier,,,
Pioneers,Pacific Union College ,Angwin,CA,People,Frontier,,,
Pioneers,Sacred Heart ,Fairfield,CT,People,Frontier,,,
Pioneers,Smith College ,Northampton,MA,People,Frontier,,,
Pioneers,Spartanburg Methodist College ,Spartanburg,SC,People,Frontier,,,
Pioneers,Transylvania ,Lexington,KY,People,Frontier,,,
Pioneers,Tusculum ,Greenevillle,TN,People,Frontier,,,
Pioneers,Utica College ,Utica,NY,People,Frontier,,,
Pioneers,Wayland Baptist ,Plainview,TX,People,Frontier,,,
Pioneers,William Paterson ,Wayne,NJ,People,Frontier,,,
Pioneers,Wisconsin–Platteville ,Platteville,WI,People,Frontier,,,
Rangers,Kilgore ,Kilgore,TX,People,Frontier,,,
Rangers,Olympic College ,Bremerton,WA,People,Frontier,,,
Rangers,Regis University ,Denver,CO,People,Frontier,,,
Rangers,Wisconsin–Parkside ,Somers,WI,People,Frontier,,,
Rangers,Drew,Madison,NJ,People,Frontier,,,
Trailblazers,Atlanta Metropolitan ,Atlanta,GA,People,Frontier,,,
Trailblazers,Vincennes ,Vincennes,IN,People,Frontier,,,
Argonauts,Great Falls,Great Falls,MT,People,Greek or Roman,,,
Argonauts,Notre Dame de Namur,Belmont,CA,People,Greek or Roman,,,
Argonauts,West Florida,Pensacola,FL,People,Greek or Roman,,,
Athenas,Claremont Colleges,Claremont,CA,People,Greek or Roman,,,
Athenians,Mount St. Mary's,Los Angeles,CA,People,Greek or Roman,,,
Olympians,San Diego Mesa ,San Diego,CA,People,Greek or Roman,,,
Spartans,Aurora University ,Aurora,IL,People,Greek or Roman,,,
Spartans,Cal State San Jose,San Jose,CA,People,Greek or Roman,,,
Spartans,Case Western Reserve ,Cleveland,OH,People,Greek or Roman,,,
Spartans,Castleton State College ,Castleton,VT,People,Greek or Roman,,,
Spartans,Michigan State ,East Lansing,MI,People,Greek or Roman,,,
Spartans,Norfolk State ,Norfolk,VA,People,Greek or Roman,,,
Spartans,North Carolina - Greensboro ,Greensboro,NC,People,Greek or Roman,,,
Spartans,South Carolina Upstate ,Spartanburg,SC,People,Greek or Roman,,,
Spartans,St. Thomas Aquinas College ,Sparkill,NY,People,Greek or Roman,,,
Spartans,Tampa ,Tampa,FL,People,Greek or Roman,,,
Spartans,Manchester,Fort Wayne,IN,People,Greek or Roman,,,
Spartans,York College ,York,PA,People,Greek or Roman,,,
Trojans,Anderson University ,Anderson,SC,People,Greek or Roman,,,
Trojans,Arkansas-Little Rock ,Little Rock,AR,People,Greek or Roman,,,
Trojans,Central Alabama ,Alexander City,AL,People,Greek or Roman,,,
Trojans,Mount Olive College ,Mount Olive,NC,People,Greek or Roman,,,
Trojans,Seminole State ,Seminole,OK,People,Greek or Roman,,,
Trojans,Southern California ,Los Angeles,CA,People,Greek or Roman,,,
Trojans,Taylor ,Upland,IN,People,Greek or Roman,,,
Trojans,Trinity International ,Deerfield,IL,People,Greek or Roman,,,
Trojans,Troy ,Troy,AL,People,Greek or Roman,,,
Trojans,Virginia State ,Petersburg,VA,People,Greek or Roman,,,
Trojans,Dakota State,Madison,SD,People,Greek or Roman,,,
Trojans,Trevecca Nazarene ,Nashville,TN,People,Greek or Roman,,,
Black Knights,Northrop,Inglewood,CA,People,Knights,,,
Black Knights,United States Military Academy ,West Point,NY,People,Knights,,,
Blue Knights,Urbana ,Urbana,OH,People,Knights,,,
Fighting Knights,Lynn ,Boca Raton,FL,People,Knights,,,
Golden Knights,Clarkson ,Potsdam,NY,People,Knights,,,
Golden Knights,College of Saint Rose ,Albany,NY,People,Knights,,,
Golden Knights,Gannon ,Erie,PA,People,Knights,,,
Gothic Knights,New Jersey City ,Jersey City,NJ,People,Knights,,,
Green Knights,St. Norbert ,De Pere,WI,People,Knights,,,
Knights,Arcadia ,Glenside,PA,People,Knights,,,
Knights,Bellarmine ,Louisville,KY,People,Knights,,,
Knights,Calvin ,Grand Rapids,MI,People,Knights,,,
Knights,Carleton ,Northfield,MN,People,Knights,,,
Knights,Crossroads ,Rochester,MN,People,Knights,,,
Knights,Fairleigh Dickinson ,Teaneck,NJ,People,Knights,,,
Knights,Martin Luther ,New Ulm,MN,People,Knights,,,
Knights,Middle Georgia State College ,Macon,GA,People,Knights,,,
Knights,Northwood ,Cedar Hill,TX,People,Knights,,,
Knights,Southern Virginia ,Buena Vista,VA,People,Knights,,,
Knights,SUNY Geneseo ,Geneseo,NY,People,Knights,,,
Knights,University of Central Florida ,Orlando,FL,People,Knights,,,
Knights,Warner Pacific ,Portland,OR,People,Knights,,,
Knights,Wartburg ,Waverly,IA,People,Knights,,,
Purple Knights,Saint Michael's College,Colchester,VT,People,Knights,,,
Scarlet Knights,Rutgers ,New Brunswick,NJ,People,Knights,,,
Dons,San Francisco ,San Francisco,CA,People,Leadership,latin american,,
Dons,Santa Ana ,Santa Ana,CA,People,Leadership,latin american,,
Ambassadors,Oakwood,Huntsville,AL,People,Leadership,,,
Ambassadors,Ozark Christian,Joplin,MO,People,Leadership,,,
Barons,Brewton-Parker,Mount Vernon,GA,People,Leadership,,,
Barons,Franciscan,Steubenville,OH,People,Leadership,,,
Barons,Ohio State Lima,Lima,OH,People,Leadership,,,
Diplomats,Franklin & Marshall ,Lancaster,PA,People,Leadership,,,
Dukes,Duquesne ,Pittsburgh,PA,People,Leadership,,,
Dukes,James Madison ,Harrisonburg,VA,People,Leadership,,,
Gentlemen/Ladies,Centenary ,Shreveport,LA,People,Leadership,,,
Governors,Austin Peay ,Clarksville,TN,People,Leadership,,,
Judges,Brandeis ,Waltham,MA,People,Leadership,,,
Kingsmen/Regals,Cal Lutheran ,Thousand Oaks,CA,People,Leadership,,,
Lords/Ladies,Kenyon ,Gambier,OH,People,Leadership,,,
Monarchs,King's College ,Wilkes-Barre,PA,People,Leadership,,,
Monarchs,Macomb Community College ,Warren,MI,People,Leadership,,,
Monarchs,Old Dominion ,Norfolk,VA,People,Leadership,,,
Monarchs,Los Angeles Valley College,Los Angeles,CA,People,Leadership,,,
Presidents,Washington & Jefferson ,Washington,PA,People,Leadership,,,
Red Barons,Corning Community College ,Corning,NY,People,Leadership,,,
Regents,Rockford University ,Rockford,IL,People,Leadership,,,
Royals,Bethel ,Arden Hills,MN,People,Leadership,,,
Royals,Eastern Mennonite ,Harrisonburg,VA,People,Leadership,,,
Royals,Hope International ,Fullerton,CA,People,Leadership,,,
Royals,Johnson ,Kissimmee,FL,People,Leadership,,,
Royals,Lake Region State College ,Devils Lake,ND,People,Leadership,,,
Royals,Scranton ,Scranton,PA,People,Leadership,,,
Royals,Warner University ,Lake Wales,FL,People,Leadership,,,
Senators,Davis & Elkins ,Elkins,WV,People,Leadership,,,
Statesmen,Delta State University ,Cleveland,MS,People,Leadership,,yes,
Statesmen,Hobart ,Geneva,NY,People,Leadership,,,
Statesmen,William Penn ,Oskaloosa,IA,People,Leadership,,,
Student Princes,Heidelberg University ,Tiffin,OH,People,Leadership,,,
Volunteers,Logan ,Carterville,IL,People,Leadership,,,
Volunteers,Tennessee ,Knoxville,TN,People,Leadership,,,
Hardrockers,South Dakota School of Mines and Technology ,Rapid City,SD,People,Mining or Drilling,,,
Miners,Missouri S&T ,Rolla,MO,People,Mining or Drilling,,,
Miners,Texas - El Paso ,El Paso,TX,People,Mining or Drilling,,,
Oilers/Roughnecks,Findlay ,Findlay,OH,People,Mining or Drilling,,,
Orediggers,Colorado Mines ,Golden,CO,People,Mining or Drilling,,,
Orediggers,Montana Tech ,Butte,MT,People,Mining or Drilling,,,
Apaches,Tyler Junior College,Tyler,TX,People,Native American,,,
Aztecs,Cal State San Diego,San Diego,CA,People,Native American,,,
Aztecs,Pima Community College,Tuscon,AZ,People,Native American,,,
Braves,Alcorn State ,Lorman,MS,People,Native American,,,
Braves,Bradley ,Peoria,IL,People,Native American,,,
Braves,Chowan ,Murfreesboro,NC,People,Native American,,,
Braves,Goldey-Beacom ,Wilmington,DE,People,Native American,,,
Braves,Husson ,Bangor,ME,People,Native American,,,
Braves,North Carolina - Pembroke ,Pembroke,NC,People,Native American,,,
Braves,Ottawa ,Ottawa,KS,People,Native American,,,
Chippewas,Central Michigan ,Mount Pleasant,MI,People,Native American,,,
Choctaws,Mississippi College ,Clinton,MS,People,Native American,,,
Fighting Sioux,North Dakota ,Grand Forks,ND,People,Native American,,,
Indians,Catawba College ,Salisbury,NC,People,Native American,,,
Indians,Chipola College ,Marianna,FL,People,Native American,,,
Indians,McMurry,Abeline,TX,People,Native American,,,
Moundbuilders,Southwestern College ,Winfield,KS,People,Native American,,,
Seminoles,Florida State ,Tallahassee,FL,People,Native American,,,
Sun Chiefs,Faulkner State ,Gulf Shores,AL,People,Native American,,,
Utes,Utah ,Salt Lake City,UT,People,Native American,,,
Zias,Eastern New Mexico ,Portales,NM,People,Native American,,yes,
Anchormen,Rhode Island College,Providence,RI,People,Nautical,,,
Captains,Christopher Newport ,Newport News,VA,People,Nautical,,,
Commodores,Gulf Coast ,Panama City,FL,People,Nautical,,,
Commodores,Vanderbilt ,Nashville,TN,People,Nautical,,,
Keelhaulers,California Maritime Academy ,Vallejo,CA,People,Nautical,,,
Mariners,Maine Maritime Academy ,Castine,ME,People,Nautical,,,
Mariners,Marymount California University ,Rancho Palos Verdes,CA,People,Nautical,,,
Mariners,U.S. Merchant Marine Academy ,Kings Point,NY,People,Nautical,,,
Midshipmen,United States Naval Academy ,Annapolis,MD,People,Nautical,,,
Shoremen,Washington College ,Chestertown,MD,People,Nautical,,,
Skippers,St. Clair County Community College ,Port Huron,MI,People,Nautical,,,
Tars,Rollins College ,Winter Park,FL,People,Nautical,,,
Tejanos,El Paso CC,El Paso,TX,People,Other,latin american,,
Athletics,Century,White Bear Lake,MN,People,Other,,,
Avengers,ASA,New York,NY,People,Other,,,
Belles,Bennett ,Greensboro,NC,People,Other,,,
Belles,St. Mary's ,Notre Dame,IN,People,Other,,,
Radicals,Antioch College ,Yellow Springs,OH,People,Other,,,
Renegades,Bakersfield College,Bakersfield,CA,People,Other,,,
Sentinels,North Florida Community College ,Madison,FL,People,Other,,,
Tribunes,Monroe Community College ,Rochester,NY,People,Other,,,
Twins,Columbia-Greene Community College ,Hudson,NY,People,Other,,,
Valiants,Manhattanville College ,Purchase,NY,People,Other,,,
Wonder Boys,Arkansas Tech University ,Russellville,AR,People,Other,,yes,
Yeomen,Oberlin ,Oberlin,OH,People,Other,,,
Matadors,Cal State Northridge ,Northridge,CA,People,Other Occupation,latin american,,
Toreros,San Diego ,San Diego,CA,People,Other Occupation,latin american,,
Boilermakers,Purdue ,West Lafayette,IN,People,Other Occupation,,,
Boxers,Pacific University ,Forest Grove,OR,People,Other Occupation,,,
Brewers,Vassar ,Poughkeepsie,NY,People,Other Occupation,,,
Builders,The Apprentice School ,Newport News,VA,People,Other Occupation,,,
Cobbers,Concordia ,Moorhead,MN,People,Other Occupation,,,
Engineers,Massachusetts Institute of Technology ,Cambridge,MA,People,Other Occupation,,,
Engineers,Rensselaer Polytechnic Institute ,Troy,NY,People,Other Occupation,,,
Engineers,Worcester Polytechnic Institute ,Worcester,MA,People,Other Occupation,,,
Engineers,Missouri - Rolla,Rolla,MO,People,Other Occupation,,,
Fightin' Engineers,Rose-Hulman Institute of Technology ,Terre Haute,IN,People,Other Occupation,,,
Hatters,Stetson ,DeLand,FL,People,Other Occupation,,,
Ironmen,Vermilion ,Ely,MN,People,Other Occupation,,,
Magicians,LeMoyne-Owen ,Memphis,TN,People,Other Occupation,,,
Mechanics,Williamson ,Media,PA,People,Other Occupation,,,
Penmen,Southern New Hampshire University ,Manchester,NH,People,Other Occupation,,,
Pilots,LSU-Shreveport ,Shreveport,LA,People,Other Occupation,,,
Pilots,Portland ,Portland,OR,People,Other Occupation,,,
Pilots,Bethel ,Mishawaka,IN,People,Other Occupation,,,
Pipers,Lyon College ,Batesville,AR,People,Other Occupation,,yes,
Pipers,Hamline ,Saint Paul,MN,People,Other Occupation,,,
Poets,Whittier College ,Whittier,CA,People,Other Occupation,,,
Profs,Rowan ,Glassboro,NJ,People,Other Occupation,,,
Railsplitters,Lincoln Memorial ,Harrogate,TN,People,Other Occupation,,,
Trappers,Northwest College ,Powell,WY,People,Other Occupation,,,
Colonials,George Washington ,Washington D.C.,DC,People,Patriotic or Historical,,,
Colonials,Robert Morris ,Moon Township,PA,People,Patriotic or Historical,,,
Colonials,Southampton ,Southampton,NY,People,Patriotic or Historical,,,
Colonials,Western Connecticut State ,Danbury,CT,People,Patriotic or Historical,,,
Continentals,Hamilton ,Clinton,NY,People,Patriotic or Historical,,,
Minutemen and Minutewomen,UMass Amherst ,Amherst,MA,People,Patriotic or Historical,,,
Patriots,Arlington Baptist College ,Arlington,TX,People,Patriotic or Historical,,,
Patriots,College of Central Florida ,Ocala,FL,People,Patriotic or Historical,,,
Patriots,Cumberlands ,Williamsburg,KY,People,Patriotic or Historical,,,
Patriots,Dallas Baptist ,Dallas,TX,People,Patriotic or Historical,,,
Patriots,Francis Marion ,Florence,SC,People,Patriotic or Historical,,,
Patriots,George Mason ,Fairfax,VA,People,Patriotic or Historical,,,
Patriots,Morthland ,West Frankfort,IL,People,Patriotic or Historical,,,
Patriots,Texas - Tyler ,Tyler,TX,People,Patriotic or Historical,,,
Blue Raiders,Lindsey Wilson ,Columbia,KY,People,Pirate-like,,,
Blue Raiders,Middle Tennessee ,Murfreesboro,TN,People,Pirate-like,,,
Buccaneers,Barry ,Miami Shores,FL,People,Pirate-like,,,
Buccaneers,Beloit ,Beloit,WI,People,Pirate-like,,,
Buccaneers,Blinn College ,Brenham,TX,People,Pirate-like,,,
Buccaneers,Charleston Southern ,Charleston,SC,People,Pirate-like,,,
Buccaneers,Christian Brothers ,Memphis,TN,People,Pirate-like,,,
Buccaneers,Dawson Community College ,Glendive,MT,People,Pirate-like,,,
Buccaneers,East Tennessee State ,Johnson City,TN,People,Pirate-like,,,
Buccaneers,Massachusetts Maritime ,Buzzards Bay,MA,People,Pirate-like,,,
Buccaneers,Wisconsin–Marinette ,Marinette,WI,People,Pirate-like,,,
Corsairs,College of the Redwoods ,Eureka,CA,People,Pirate-like,,,
Corsairs,UMass Dartmouth ,Dartmouth,MA,People,Pirate-like,,,
Marauders,Antelope Valley ,Lancaster,CA,People,Pirate-like,,,
Marauders,Central State ,Wilberforce,OH,People,Pirate-like,,,
Marauders,Millersville ,Millersville,PA,People,Pirate-like,,,
Marauders,University of Mary ,Bismarck,ND,People,Pirate-like,,,
Marauders,Wisconsin–Marshfield/Wood County,Marshfield,WI,People,Pirate-like,,,
Pirates,Armstrong Atlantic State ,Savannah,GA,People,Pirate-like,,,
Pirates,Chattahoochee Valley ,Phenix City,AL,People,Pirate-like,,,
Pirates,East Carolina ,Greenville,NC,People,Pirate-like,,,
Pirates,Hampton ,Hampton,VA,People,Pirate-like,,,
Pirates,Pensacola ,Pensacola,FL,People,Pirate-like,,,
Pirates,Seton Hall ,South Orange,NJ,People,Pirate-like,,,
Pirates,Southwestern ,Georgetown,TX,People,Pirate-like,,,
Pirates,Whitworth ,Spokane,WA,People,Pirate-like,,,
Privateers,New Orleans ,New Orleans,LA,People,Pirate-like,,,
Privateers,SUNY Maritime ,Throggs Neck,NY,People,Pirate-like,,,
Purple Raiders,Mount Union ,Alliance,OH,People,Pirate-like,,,
Raiders,Colgate ,Hamilton,NY,People,Pirate-like,,,
Raiders,MSOE ,Milwaukee,WI,People,Pirate-like,,,
Raiders,Northwest Florida ,Niceville,FL,People,Pirate-like,,,
Raiders,Rose State College ,Midwest City,OK,People,Pirate-like,,,
Raiders,Seminole ,Sanford,FL,People,Pirate-like,,,
Raiders,Shippensburg ,Shippensburg,PA,People,Pirate-like,,,
Raiders,Southern Oregon ,Ashland,OR,People,Pirate-like,,,
Raiders,Texas Tech ,Lubbock,TX,People,Pirate-like,,,
Raiders,Wright State ,Dayton,OH,People,Pirate-like,,,
Raiders,Franklin,Columbus,OH,People,Pirate-like,,,
Raiders,Oakton,Des Plaines,IA,People,Pirate-like,,,
Red Raiders,Northwestern College ,Orange City,IA,People,Pirate-like,,,
Reivers,Iowa Western ,Council Bluffs,IA,People,Pirate-like,,,
Scarlet Raiders,Rutgers–Newark ,Newark,NJ,People,Pirate-like,,,
Sea Beggars,Providence Christian College ,Pasadena,CA,People,Pirate-like,,,
Vandals,Idaho ,Moscow,ID,People,Pirate-like,,,
Gauchos,Glendale Community College ,Glendale,AZ,People,Ranching,latin american,,
Gauchos,UC Santa Barbara ,Santa Barbara,CA,People,Ranching,latin american,,
Vaqueros,Santa Barbara City College ,Santa Barbara,CA,People,Ranching,latin american,,
Vaqueros,University of Texas Rio Grande Valley ,Rio Grande Valley,TX,People,Ranching,latin american,,
Vaqueros,Texas Rio Grande Valley,various,TX,People,Ranching,latin american,,
Broncbusters,Garden City ,Garden City,KS,People,Ranching,,,
Cowboys/Cowgirls,Highlands ,Las Vegas,NM,People,Ranching,,,
Cowboys/Cowgirls,McNeese State ,Lake Charles,LA,People,Ranching,,,
Cowboys/Cowgirls,Hardin-Simmons University ,Abilene,TX,People,Ranching,,,
Cowboys/Cowgirls,Oklahoma State ,Stillwater,OK,People,Ranching,,,
Cowboys/Cowgirls,Wyoming ,Laramie,WY,People,Ranching,,,
Drovers,University of Science and Arts of Oklahoma ,Chickasha,OK,People,Ranching,,,
Muleriders,Southern Arkansas University ,Magnolia,AR,People,Ranching,,,
Rough Riders,Yavapai College ,Prescott,AZ,People,Ranching,,,
Battling Bishops,North Carlolina Wesleyan,Rocky Mount,NC,People,Religious,,,
Bishops,Ohio Wesleyan ,Delaware,OH,People,Religious,,,
Crusaders,Alvernia ,Reading,PA,People,Religious,,,
Crusaders,Belmont Abbey College ,Belmont,NC,People,Religious,,,
Crusaders,Capital ,Columbus,OH,People,Religious,,,
Crusaders,Clarke University ,Dubuque,IA,People,Religious,,,
Crusaders,Evangel University ,Springfield,MO,People,Religious,,,
Crusaders,Great Lakes Christian ,Delta Township,MI,People,Religious,,,
Crusaders,Holy Cross ,Worcester,MA,People,Religious,,,
Crusaders,Mary Hardin-Baylor ,Belton,TX,People,Religious,,,
Crusaders,North Greenville University ,Tigerville,SC,People,Religious,,,
Crusaders,Northwest Nazarene ,Nampa,ID,People,Religious,,,
Crusaders,Susquehanna University ,Selinsgrove,PA,People,Religious,,,
Crusaders,Valparaiso ,Valparaiso,IN,People,Religious,,,
Crusaders,William Carey University ,Hattiesburg,MS,People,Religious,,,
Crusaders,Tennessee Temple,Chattanooga,TN,People,Religious,,,
Deacons,Bloomfield College ,Bloomfield,NJ,People,Religious,,,
Deacons,New Hope ,Eugene,OR,People,Religious,,,
Evangels,Mid-America Christian ,Oklahoma City,OK,People,Religious,,,
Evangels/Preachers,Johnson ,Knoxville,TN,People,Religious,,,
Fighting Saints,Carroll College ,Helena,MT,People,Religious,,,
Fighting Saints,St Francis ,Joliet,IL,People,Religious,,,
Friars,Providence ,Providence,RI,People,Religious,,,
Lady Macs,Stern College for Women ,New York,NY,People,Religious,,,
Maccabees,Yeshiva University ,New York,NY,People,Religious,,,
Missionaries,Whitman College ,Walla Walla,WA,People,Religious,,,
Monks,St. Joseph's ,Standish,ME,People,Religious,,,
Mystics,Bismarck State College ,Bismarck,ND,People,Religious,,,
Parsons,Snead State ,Boaz,AL,People,Religious,,,
Quakers,Earlham College ,Richmond,IN,People,Religious,,,
Quakers,Guilford College ,Greensboro,NC,People,Religious,,,
Quakers,Penn ,Philadelphia,PA,People,Religious,,,
Quakers,Wilmington College ,Wilmington,OH,People,Religious,,,
Saints,Our Lady of the Lake ,San Antonio,TX,People,Religious,,,
Saints,Aquinas College ,Grand Rapids,MI,People,Religious,,,
Saints,Ashford University ,San Diego,CA,People,Religious,,,
Saints,Flagler College ,St. Augustine,FL,People,Religious,,,
Saints,Marymount University ,Arlington,VA,People,Religious,,,
Saints,Presentation ,Aberdeen,SD,People,Religious,,,
Saints,Saint Lawrence,Canton,NY,People,Religious,,,
Saints,Saint Martin's ,Lacey,WA,People,Religious,,,
Saints,Santa Fe College ,Gainesville,FL,People,Religious,,,
Saints,Siena ,Loudonville,NY,People,Religious,,,
Saints,St. Scholastica ,Duluth,MN,People,Religious,,,
Saints,Thomas More ,Crestview Hills,KY,People,Religious,,,
Hawkeyes,Iowa ,Iowa City,IA,People,State Identity,,,
Hoosiers,Indiana ,Bloomington,IN,People,State Identity,,,
Ragin' Cajuns,Louisiana-Lafayette ,Lafayette,LA,People,State Identity,,,
Sooners,Oklahoma ,Norman,OK,People,State Identity,,,
Tar Heels,North Carolina ,Chapel Hill,NC,People,State Identity,,,
Texans and Texanns,Tarleton State ,Stephenville,TX,People,State Identity,,,
Conquistadors,Dodge City ,Dodge City,KS,People,War or Military,latin american,,
Conquistadors,Florida National University ,Hialeah,FL,People,War or Military,latin american,,
Conquistadors,Pasco-Hernando ,New Port Richey,FL,People,War or Military,latin american,,
Archers,Moddy Bible Institute,Chicago,IL,People,War or Military,,,
Battlers,Alderson Broaddus,Philippi,WV,People,War or Military,,,
Bombers,Ithaca ,Ithaca,NY,People,War or Military,,,
Cadets,Norwich ,Northfield,VT,People,War or Military,,,
Canoneers,Pratt Institute ,Brooklyn,NY,People,War or Military,,,
Cavaliers,Cabrini ,Radnor,PA,People,War or Military,,,
Cavaliers,Concordia ,Portland,OR,People,War or Military,,,
Cavaliers,Johnson County CC ,Overland Park,KS,People,War or Military,,,
Cavaliers,Montreat ,Montreat,NC,People,War or Military,,,
Cavaliers,St. Gregory's ,Shawnee,OK,People,War or Military,,,
Cavaliers,Virginia ,Charlottesville,VA,People,War or Military,,,
Cavaliers,Walsh ,Canton,OH,People,War or Military,,,
Colonels,Centre ,Danville,KY,People,War or Military,,,
Colonels,Curry ,Milton,MA,People,War or Military,,,
Colonels,Eastern Kentucky ,Richmond,KY,People,War or Military,,,
Colonels,Nicholls State ,Thibodaux,LA,People,War or Military,,,
Colonels,Wilkes ,Wilkes-Barre,PA,People,War or Military,,,
Conquerors,Piedmont Baptist ,Winston-Salem,NC,People,War or Military,,,
Generals,Washington & Lee ,Lexington,VA,People,War or Military,,,
Generals,Herkimer County Community College ,Herkimer,NY,People,War or Military,,,
Gladiators,Chabot ,Hayward,CA,People,War or Military,,,
Grenadiers,Indiana University Southeast ,New Albany,IN,People,War or Military,,,
Gyrenes,Ave Maria University ,Ave Maria,FL,People,War or Military,,,
Keydets,VMI ,Lexington,VA,People,War or Military,,,
Lancers,California Baptist ,Riverside,CA,People,War or Military,,,
Lancers,College of Lake County ,Grayslake,IL,People,War or Military,,,
Lancers,Lenoir Community College ,Kinston,NC,People,War or Military,,,
Lancers,Longwood ,Farmville,VA,People,War or Military,,,
Lancers,Mount Marty ,Yankton,SD,People,War or Military,,,
Lancers,Worcester State College ,Worcester,MA,People,War or Military,,,
Lancers,Grace,Winoma Lake,IN,People,War or Military,,,
Leathernecks,Western Illinois ,Macomb,IL,People,War or Military,,,
Majors,Millsaps ,Jackson,MS,People,War or Military,,,
Musketeers,Xavier ,Cincinnati,OH,People,War or Military,,,
Paladins,Furman ,Greenville,SC,People,War or Military,,,
Rainbow Warriors,Hawai?i ,Honolulu,HI,People,War or Military,,,
Rebels,Mississippi ,Oxford,MS,People,War or Military,,,
Rebels,UNLV ,Paradise,NV,People,War or Military,,,
Sea Warriors,Hawaii Pacific ,Honolulu,HI,People,War or Military,,,
Soldiers,Saint Louis Christian ,St. Louis,MO,People,War or Military,,,
Warriors,Cal State Stanislaus ,Turlock,CA,People,War or Military,,,
Warriors,Corban University ,Salem,OR,People,War or Military,,,
Warriors,East Stroudsburg ,East Stroudsburg,PA,People,War or Military,,,
Warriors,Eastern Connecticut State ,Willimantic,CT,People,War or Military,,,
Warriors,Hendrix ,Conway,AR,People,War or Military,,,
Warriors,Indiana Tech ,Fort Wayne,IN,People,War or Military,,,
Warriors,Lewis-Clark State ,Lewiston,ID,People,War or Military,,,
Warriors,Lycoming ,Williamsport,PA,People,War or Military,,,
Warriors,Merrimack ,North Andover,MA,People,War or Military,,,
Warriors,Midland ,Fremont,NE,People,War or Military,,,
Warriors,Wayne State ,Detroit,MI,People,War or Military,,,
Warriors,Webber International University ,Babson Park,FL,People,War or Military,,,
Warriors,William Jessup University ,Rocklin,CA,People,War or Military,,,
Warriors,Winona State ,Winona,MN,People,War or Military,,,
Warriors,Wisconsin Lutheran College ,Milwaukee,WI,People,War or Military,,,
Warriors,Waldorf,Forest City,IA,People,War or Military,,,
Artichokes,Scotsdale,Scottsdale,AZ,Plants,,,,
Buckeyes,Ohio State ,Columbus,OH,Plants,,,,
Chaparrals,Lubbock Christian ,Lubbock,TX,Plants,,,,
Cotton Blossoms,Arkansas - Monticello ,Monticello,AR,Plants,,,yes,
Fighting Okra,Delta State University ,Cleveland,MS,Plants,,,yes,
Fighting Pickles,North Carolina School of the Arts ,Winston-Salem,NC,Plants,,,,
Maple Leafs,Goshen ,Goshen,IN,Plants,,,,
Mighty Oaks,SUNY Environmental Science and Forestry ,Syracuse,NY,Plants,,,,
Oaks,Menlo College ,Menlo Park,CA,Plants,,,,
Silverswords,Chaminade ,Honolulu,HI,Plants,,,,
